id,title,upload_date,plays_count,likes_count,reposts_count,comments_count,tags,url
30670186,Naruto - The Raising Fighting Spirit,15 December 2011,1261016,14768,568,667,"naruto, raising, fighting, spirit, raising fighting sprit, dattebayo, nine tails, kurama",https://soundcloud.com/naruto-uzumaki-2/naruto-the-raising-fighting
80891931,ONE OK ROCK -「The Beginning」,26 February 2013,4830252,44552,3585,730,ONE OK ROCK,https://soundcloud.com/one_ok_rock/one-ok-rock-the-beginning
185878966,One Ok Rock - Cry Out,14 January 2015,385844,3961,131,23,,https://soundcloud.com/fadhelmuzar/one-ok-rock-cry-out
88857500,One Ok Rock - the same as...  [Studio Jam Session],21 April 2013,174277,1344,84,3,,https://soundcloud.com/mayeasturias/one-ok-rock-the-same-as-studio
15912631,The gorillaz feel good Inc,25 May 2011,369455,2218,163,160,,https://soundcloud.com/thesimpsons02/the-gorillaz-feel-good-inc
82789721,Miyavi - Itoshi Hito,12 March 2013,44768,693,64,14,"Japanese, miyavi, jpop, jrock, Itoshi, Hito",https://soundcloud.com/madeleine-str-hle/miyavi-dear-my-friend
414446448,Japan (Prod. @JGramm),16 March 2018,95063346,1089846,40353,12915,"Hip-hop & Rap, Dex Meets Dexter, Famous Dex, Hip Hop, Japan, Rich Forever, 300 Entertainment, JGramm",https://soundcloud.com/famous_dex1/japan
233504170,Rich The Kid - Plug ft. Kodak Black & Playboi Carti,18 November 2015,22302497,292776,17422,1054,"Hip Hop, Rich The Kid, Plug, Playboi Carti, Kodak Black, Trap Talk",https://soundcloud.com/hits-on-hits-radio/lastyearbeingbroke
223705664,Famous Dex - 2 Times,14 September 2015,12926118,194412,11494,776,"Famous Dex, DDB, Duhh Dummy",https://soundcloud.com/pluggedsoundz/famous-dex-2-times
220455025,Asap Rocky - Lord Pretty Flacko Jodye 2 [Glitter Edit],23 August 2015,20274104,245744,11871,750,"Glitter, lord, pretty, flacko, jodye, 2, edit, Underground, lil uzi vert, asap, rocky, ferg, lil peep, smokepurpp, lil pump, young thug, gucci mane, lil yachty, 16yrold, ski mask the slump god, warhol.ss, daniel ceasar, xxxtentacion, ybn nahmir, tay k, 6ix9ine, trippie redd, smooky margiela, no jumper, lil xan, post malone",https://soundcloud.com/etherten/lord-pretty-flacko-jodye-edit
274768287,Famous Dex - Geek on a Bitch (Prod by DJ Flippp),22 July 2016,12020566,182762,11465,900,"Hip-hop & Rap, Famous Dex, Geek, Geek on a bitc, geek on a bitch",https://soundcloud.com/pluggedsoundz/famous-dex-geek-1
157781566,Yuki Kajiura - Swordland (GoDnEzZ Dubstep Remix),8 July 2014,212659,2131,146,89,"Dubstep, Sword Art Online, SAO, Orchestral, Dubchestral",https://soundcloud.com/godnezz/sword-art-online-swordland-dubstep-remix
157698885,Yuki Kajiura - Swordland (GoDnEzZ & Kaleptik Remix),8 July 2014,51155,508,33,18,"Anime, EDM, Dubstep, Sword Art Online, Kirigaya Kazuto, Kirito, Yuuki Asuna, Asuna",https://soundcloud.com/kaleptik/swordland-godnezz-kaleptik-remix
72433371,Nightcore - Bring Me To Life (Remix),24 December 2012,6532444,64039,3839,2782,"Nightcore, Nightcore, Remix, Bring, Me, To, Life",https://soundcloud.com/nightcore-3/nightcore-bring-me-to-life
426161679,⅓ + ⅓ + ⅓ Aimless(Demo),7 April 2018,8385,211,22,4,"Indie, dreampop, pop, City, Dream, Synth, Synthpop",https://soundcloud.com/mandark-ravel/aimless-demo
408954036,PREMIERE: Subjoi - Doin' Fine [13th Hour Records],5 March 2018,33901,1159,150,22,"House, premiere, Exclusive, subjoi, house, houseum, doin' fine, 13th hour, new york, australia, ricky razu",https://soundcloud.com/houseum/premiere-subjoi-doin-fine-13th-hour-records
251899660,Adryiano - On My Side,15 March 2016,702762,18246,2106,88,House,https://soundcloud.com/valdhb/adryiano-on-my-side
425626728,How Do You Love (Original Mix),6 April 2018,17792,588,67,8,"House, House, Demuja, , Do, You, Love, Disco, Hidden, Paradise",https://soundcloud.com/demuja/how-do-you-love-original-mix
313752955,PREMIERE: CoastDream - Soft Moon [X-Kalay],22 March 2017,200288,5768,645,89,"Electronic, coastdream, soft moon, x-kalay, ransom note, premiere, 2017, house",https://soundcloud.com/the-ransom-note/premiere-coastdream-soft-moon-x-kalay
231030516,DAOKO - さみしいかみさま (coralmines Bootleg),1 November 2015,56408,1107,86,17,"Aishite, DAOKO, さみしいかみさま, coralmines, samishiikamisama, House, EDM, Electro, Funk, French House, Anime, Japan",https://soundcloud.com/coral422/daoko-coralmines-bootleg
209310332,【GUMI】 GAME OVER 【オリジナル曲】 +VSQX download,8 June 2015,203205,3598,567,125,"VOCALOID4, GUMI, GAME, OVER, ORIGINAL, SONG",https://soundcloud.com/konran-p/gumi-game-over
122320554,Guilty Crown - Departure ~ EGOIST,28 November 2013,550301,4609,171,36,"Guilty Crown, Departure, EGOIST",https://soundcloud.com/andrutza0499/guilty-crown-departure-egoist
242875938,綺麗,20 January 2016,244426,3896,295,13,japanese,https://soundcloud.com/ceuren/kirei
228907558,City Girl feat. 初音ミクV4β & English,18 October 2015,10933,289,75,25,"Hatsune Miku Expo Song Contest, Hatsune Miku, 初音ミクV4β, Miku English, EDM, Pop, City Girl, heartbreaker, MattPlusBC, Tatsuki, Vocaloid, Original Song, House, Orchestral",https://soundcloud.com/mawarup/city-girl-feat-v4-english
189354445,くるり カレーの歌,4 February 2015,26366,365,9,0,2月,https://soundcloud.com/go-yo-yo/krywg9jn2ahg
199787506,Automatic Wing - スーパーカー (Supercar),8 April 2015,9109,148,2,2,"スーパーカー, Supercar, Automatic, Wing",https://soundcloud.com/aurumai/automatic-wing
127830457,夜明け+カントリーロード(主題歌)-本名陽子,4 January 2014,12710,100,4,0,soundtrack,https://soundcloud.com/minmin-oyang/mjnehoth5jje
56826638,眩暈 -椎名林檎,19 August 2012,75474,694,24,0,"Jazz, ShiinaRingo, Memai, live, ZazenEcstasy",https://soundcloud.com/rendesu/jdhlwxndcxvo
155920030,"椎名林檎 - 愛妻家の朝食～化粧直し (Shiina Ringo - Aisaika no Choushoku~Keshou Naoshi, Chottoshita Reko Hatsu 2014)",25 June 2014,66121,961,41,2,"椎名林檎, shiina ringo, live, japan, aisaika no choushoku, keshou naoshi, 2014, jazz, bossa nova, chotto shita reko hatsu, sheena ringo, tokyo jihen",https://soundcloud.com/fairatbest/shiina-ringo-aisaika-no-choushokukeshou-naoshi-chottoshita-reko-hatsu-2014
653103614,『Tenki no Ko | Weathering With You』◈【Ai ni Dekiru Koto wa Mada Aru Kai / RADWIMPS】,19 July 2019,527596,7275,146,209,"Anime, Movie, Insert Song, J-Pop",https://soundcloud.com/banana_samidare/love-can-do-anything
653570459,"Tenki no Ko ""Weathering with You"" | OST ● Theme (Movie ver) | Grand Escape ✦ RADWIMPS",20 July 2019,690131,8948,169,293,"Anime, Original Soundtrack",https://soundcloud.com/a-murasame/grand-escape-theme
677600412,Weathering with You - RADWIMPS 『大丈夫 - Daijoubu/We'll Be Alright』,7 September 2019,272276,3905,50,90,"Soundtrack, romance, Anime, Soundtrack, Sad, Original soundtrack",https://soundcloud.com/tea-302318436/weathering-with-you-radwimps
827524279,Yorushika (ヨルシカ) / Ghost In A Flower (花に亡霊) cover by Gaeul,25 May 2020,49788,654,8,13,"Yorushika, ヨルシカ, ghost in a flower, 花に亡霊, Gaeul, vocaloid, 歌ってみた, 泣きたい私は猫をかぶる, nakitai watashi wa neko wo kaburu",https://soundcloud.com/gaeul-2/yorushika-ghost-in-a-flower-cover-by-gaeul
886686607,CHERNOBYL 2017 - Meland x Hauken (feat. Benjamin Beats),3 September 2020,4239,44,2,0,,https://soundcloud.com/user-674560572/chernobyl-2017-meland-x-hauken
162936267,Ninjari Bang Bang - Gumi,13 August 2014,46028,654,18,4,,https://soundcloud.com/amanda-pomares/ninjari-bang-bang-gumi
117396249,[VOCALOID] Vocaloid - Remote Control - Cover By Saiya,28 October 2013,36479,472,18,6,~~~,https://soundcloud.com/syaoron-lee/vocaloid-vocaloid-remote
95497752,Cantarella-Nero-Clear 3bwkw hq,5 June 2013,82016,1203,29,10,,https://soundcloud.com/ling-smiley/cantarella-nero-clear-3bwkw-hq
181858496,Asami Shimoda - Meltdown,17 December 2014,9692,169,3,10,,https://soundcloud.com/khumdvftjnic/asami-shimoda-meltdown
99313297,【第9回MMD杯】ギャリイヴメアリー『絵？あぁ、そう。』【Ib96猫】,2 July 2013,20959,166,6,1,"Rock, ib, garry, marry",https://soundcloud.com/izaya-orihara-9/9-mmd-ib96
96968586,Sakura Gakuin - Yume ni mukatte,15 June 2013,25594,229,25,4,"J-pop, Sakura Gakuin",https://soundcloud.com/khucing-fx/sakura-gakuin-yume-ni-mukatte
175427217,Sakura Gakuin - Wrestling Club,5 November 2014,19475,64,5,0,"j-pop, sakura, gakuin, wrestling, club, 2014, new, hana, rinon",https://soundcloud.com/jake-harris-69/sakura-gakuin-wrestling-club
175425736,Sakura Gakuin - Purchasing Club,5 November 2014,10158,43,4,0,"j-pop, sakura, gakuin, new, 2014, purchasing, club",https://soundcloud.com/jake-harris-69/sakura-gakuin-purchasing-club
97225245,Sakura Gakuin - message,17 June 2013,14571,139,7,2,"J-Pop, Sakura gakuin",https://soundcloud.com/khucing-fx/sakura-gakuin-message
97222316,Sakura Gakuin - FLY AWAY,17 June 2013,14537,117,7,1,"J-Pop, Sakura Gakuin",https://soundcloud.com/khucing-fx/sakura-gakuin-fly-away
83097279,"I Like You, I Love You - Rin Kagamine",14 March 2013,246656,3398,171,75,Vocaloid Song,https://soundcloud.com/kia-alfeche-michaelis/i-like-you-i-love-you-rin
11331598,The Madness of Duke Venomania [Vocaloid - Kamui Gakupo],2 March 2011,458924,6715,212,234,"xBeat, Gakupo, Takato, sukoshi, takatosukoshi, xBeat",https://soundcloud.com/takatosukoshi/the-madness-of-duke-venomania
152442284,"〔reolch〕 一心不乱 〔feat Ill.bell,nqrse〕",2 June 2014,192549,1812,56,6,"れをる, nqrse, Ill.bell, Isshin, Furan, utaite",https://soundcloud.com/kyojiyuan/reolch-feat-illbellnqrse
118290627,『PONPONPON』【KanzentaiCell/かんせる】,3 November 2013,19521,229,12,2,"JPop, Kanseru, KanzentaiCell, Pon Pon Pon, utaite, cover, japanese",https://soundcloud.com/taemiko/ponponpon-kaseru-cover
146583129,【KazentaiCell】聖槍爆裂ボーイ/Sacred Spear Explosion Boy 【かんせる】,26 April 2014,36655,432,16,2,"kanseru, sacred spear explosion boy, kanzetaicell, Seisou Bakuretsu boy, utaite, kanseru",https://soundcloud.com/sorararu/sacred-spear-explosion-boy-kanzentaicell
416067639,Creeping (feat. Rich The Kid)[prod. by Menoh Beats],20 March 2018,61093081,729620,26870,8106,"Hip-hop & Rap, Creeping, Rich the Kid, Lil Skies, Lil Skies - Creeping (feat. Rich the Kid)",https://soundcloud.com/lil-skies/creeping-feat-rich-the-kid
309508365,SahBabii-Purple Ape (Feat. 4Ever),26 February 2017,4836722,68446,3228,191,"sahbabii, babii, new, hot, rap, pop",https://soundcloud.com/user-564500322/sahbabii-purple-ape-feat-4ever
284644514,【MTB-R2】 Gishinanki (疑心暗鬼) 【Team Pet Shop】,26 September 2016,111420,1793,127,31,"Hyurno, Hyu, Rakkun, MTB, MTB-R2, Team Pet Shop, TPS, Gishinanki, MarieFD, 疑心暗鬼",https://soundcloud.com/marie-fd/mtb-r2-gishinanki-team-pet-shop
154904510,96neko - Jumping at Shadows/ Gishinanki,18 June 2014,212225,2385,86,10,"96neko, umetora, utaite, vocaloid, cover, japanese, 96猫",https://soundcloud.com/hysteria_mode/96neko-jumping-at-shadows-gishinanki
471497574,BTS J - HOPE -Daydream (백일몽),14 July 2018,367751,12071,257,345,,https://soundcloud.com/bts_fake_love_k-pop/bts-j-hope-daydream
228572372,Stop Stop it GOT7,16 October 2015,1174906,21326,569,266,"GOT7, JYP, jakson, mark, bambam, jb, junior, jr, youngjae, yugyeom, just right, stop stop it, a, laugh laugh laugh, if you do, forever young, girls girls girls, kpop, boyband",https://soundcloud.com/user-441715965/stop-stop-it-got7
122103950,Diabolik Lovers Opening Full- Mr.SADISTIC NIGHT,27 November 2013,1230441,14382,650,713,"Anime, Diabolik, Lovers, Opening, Full, Mr SADISTIC NIGHT, Mr, Sadistic, Night",https://soundcloud.com/dorothy-agnes-cabatit/diabolik-lovers-opening-full
63177998,Bassnectar & DC Breaks - Breathless feat. Mimi Page,13 October 2012,1019218,15548,2391,485,"FREESTYLE, bassnectar, dc breaks, mimi page, freestyle",https://soundcloud.com/bassnectar/bassnectar-dc-breaks
66581316,My first edit ♥,8 November 2012,9129,118,17,25,Trance,https://soundcloud.com/vinnie-d-esse/my-first-edit-3
5062204,Lisa Gerrard & Hans Zimmer -  Now We Are Free (ENiGMA Dubz Mix),4 September 2010,644413,6235,723,217,"Dubstep, Enigma, Dubstep, Gladiator, Bass, Chill",https://soundcloud.com/enigmadubz/enigma-now-we-are-free-remix
67785955,MitiS - Endeavors,18 November 2012,1168664,14300,2546,759,"Drumstep/Drum & Bass, mitis, endeavors, drumstep, drum&bass, drum, and, bass, chill, ambient, heavy, 170bpm",https://soundcloud.com/mitis/mitis-endeavors-free-download
98229103,Niklas Thal - Ein Einziger Moment (Original Mix)  [OUT NOW],24 June 2013,118018,2512,510,149,deep melodic techno,https://soundcloud.com/niklasthal/niklas-thal-ein-einziger
850190221,SEVENTHLINKS - p.h. (miy_yuu cover),1 July 2020,124900,1831,28,12,,https://soundcloud.com/rawreeeee/seventhlinks-p-h-miyuu-cover
890791219,ZOOKARADERU - 夢の恋人,10 September 2020,53122,1004,19,18,,https://soundcloud.com/6g67s4mshhyl/vjqrdjgahkrn
901058383,식충식물 (食虫植物),28 September 2020,51838,1067,12,11,,https://soundcloud.com/user-911737937/ztfctiqudl1x
980600410,히치콕 - 요루시카,7 February 2021,8480,158,1,0,,https://soundcloud.com/zkrhkliv5jgu/83lv8yuhketw
219361771,SEKAI NO OWARI - RPG (EU Ver),15 August 2015,309882,2580,136,12,japanese ,https://soundcloud.com/skypearchive/sekai-no-owari-rpg-eu-ver
272433775,takara silva '88,6 July 2016,68122,1264,168,41,"nobu loops, sp-404, loops",https://soundcloud.com/nobu-loops/takara-silva-88
215379837,Fresh Start - EP,19 July 2015,115624,2906,392,156,Ep,https://soundcloud.com/nobu-loops/fresh-start-ep
213860415,Fresh Start,9 July 2015,164109,1625,206,79,"nobu, loops, beats, 404",https://soundcloud.com/nobu-loops/fresh-start
210049076,Nouveau,13 June 2015,18328,492,67,44,"nobu, loops, Beats, 404",https://soundcloud.com/nobu-loops/nouveau
205291255,Memories,13 May 2015,19208,513,87,39,"nobu, loops, beats, 404",https://soundcloud.com/nobu-loops/memories
261079022,Hatsune Miku - Melt - Project DIVA Live Solo,27 April 2016,1909,26,1,0,J-pop,https://soundcloud.com/introspective-935524287/hatsune-miku-melt-project-diva-live-solo
32618815,Chobits - Let me be with you full version,7 January 2012,566498,7615,511,159,"Anime, Chobits, Let, me, be, with, you, full, version",https://soundcloud.com/humbertochalate/chobits-let-me-be-with-you
48888115,Hatsune Miku - Unfragment,7 June 2012,31791,401,50,8,Vocaloid,https://soundcloud.com/biyao53/hatsune-miku-unfragment
234489634,Azure Sky (feat.Vocaloid3 IA),24 November 2015,5901,141,15,5,Vocaloid,https://soundcloud.com/naganegi/azure-sky
197598747,【初音ミク】Tell Your World HSP Bootleg Remix【Remix】,25 March 2015,362,1,0,0,"Blues, Miku",https://soundcloud.com/kimh123/tell-your-world-hsp-bootleg-remixremix
150071270,This game - Konomi Suzuki,18 May 2014,1590237,12453,346,129,,https://soundcloud.com/mahdi-muhamad-arif/this-game-konomi-suzuki
153501683,No Game No Life Ending - Oracion,9 June 2014,234688,2494,71,39,"No Game No Life, Shiro",https://soundcloud.com/gohjaneley/no-game-no-life-ending-oracion
100085922,Take Your Way - Devil Survivor 2 The Animation OST,8 July 2013,955262,7454,262,56,"Anime, OST, Soundtrack, Devil Survivor 2 The Animation",https://soundcloud.com/anime21/take-your-way-devil-survivor-2
68956787,Love is War [VOCALOID HATSUNE MIKU],27 November 2012,12686,122,9,5,Opening,https://soundcloud.com/dante-sparda-5/love-is-war-vocaloid-hatsune
85885000,Hatsune Miku -  SPiCa,1 April 2013,576597,6933,609,276,,https://soundcloud.com/hatsune_uke/hatsune-miku-spica
171441421,Receptor & Maximova - Bayu Bayu,10 October 2014,157659,3340,507,185,"Receptor, Folk, DnB, Neurofunk, Free",https://soundcloud.com/receptormusic/receptor-maximova-bayu-bayu
104158088,SAKURA NAGASHI 桜流し - 宇多田ヒカル (Quiet Version) - (Sam Yung ft. YABISI),6 August 2013,242392,2188,166,35,"Sakura Nagashi, remix, rendition, arrangement, utada hikaru, evangelion, soundtrack, strings, piano, quiet version, hikki, YABISI, Sam Yung",https://soundcloud.com/samyung/sakura-nagashi-quiet-version
167888887,Beauty (Nujabes Tribute),16 September 2014,634857,10703,1127,158,"nujabes, beat, Hip Hop, piano",https://soundcloud.com/distant-lo/beauty-nujabes-tribute
226679692,Zheind - Fallin Ost Charlotte,3 October 2015,26093,326,22,4,,https://soundcloud.com/erwin-syahputra-834458423/zheind-fallin-ost-charlotte
124800377,phatmans after school - Jinrui He No Katei (PandaBoY Remix),14 December 2013,27860,311,15,3,"phatmans, after, school, anime, manga, jinrui he no katei, phatmans after school, pandaboy remix",https://soundcloud.com/andrew-elric/phatmans-after-school-jinrui
60903341,La Ballade de Jim,24 September 2012,376914,8069,1406,101,,https://soundcloud.com/paradisfm/la-ballade-de-jim
343047201,Haring - 'Borders' (RARI Remix),31 October 2017,27162,627,48,10,Electro,https://soundcloud.com/citytracks/haring-borders-rari-remix
345605013,Kiasmos - Blurred (Bonobo Remix),6 October 2017,586177,14379,2047,168,,https://soundcloud.com/erasedtapes/kiasmos-blurred-bonobo-remix
270205659,Wilderness (feat. Mohna),22 June 2016,100759,2379,452,50,Electronic,https://soundcloud.com/christianloeffler/wilderness-feat-mohna
,"Rone ""Down For The Cause""  (featuring Kazu Makino) [taken from Mirapolis]",4 November 2017,0,0,0,0,"rone, music, electro, Kazu, Makino, mirapolis, paris, frenchtouch, blonderedhead, pop, downforthecause, d4tc",https://soundcloud.com/infine-music/rone-down-for-the-cause-featuring-kazu-makino-taken-from-mirapolis
293707052,Rockabye,19 November 2016,558414,6494,684,10,"house, deep, house, deephouse, futurehouse",https://soundcloud.com/matthewmcdowellnew/rockabye
273646843,Wish U Were Mine (Mc Lynchy),14 July 2016,2381707,29537,1607,91,Dance & EDM,https://soundcloud.com/connorgallagher2/wish-u-were-mine-lynchy-studio-version
275637395,Kill 'Em,28 July 2016,183886,2562,276,0,Deep House,https://soundcloud.com/220172/kill-em
274886297,Classic,22 July 2016,736125,9049,692,34,NC,https://soundcloud.com/niomicraig22/classic
207280849,Dancing On My Own,26 May 2015,943482,10964,697,8,bootleg,https://soundcloud.com/eecesloan/callum-scott-dancing-on-my-own-paul-gannon-bootleg
280165443,"Kaoru Akimoto - Dress Down (Japan, 1986)",27 August 2016,11926,238,11,2,,https://soundcloud.com/discolithe/kaoru-akimoto-dress-down-japan-1987
347687889,Sayuri Kokushou - Big cat (大きい猫),20 October 2017,129994,2670,73,32,J-Pop,https://soundcloud.com/ex-designr-318415810/sayuri-kokushou-big-cat
435580953,False Promises,27 April 2018,12993,272,17,10,"Pop, chillwave, vaporwave, Hip Hop, rap, NEW, 2018, Trap",https://soundcloud.com/zenthebeatmaker/false-promises
274233074,No Worries - Godzilla Saves Earth Out Now!,18 July 2016,284627,4903,280,97,"Future Funk, Vapor Wave, FutureFunk, Hip Hop, Chill, Japanese, Remix, Edit, Vapor, Wave, Future, Funk",https://soundcloud.com/groovy-godzilla/no-worries-godzilla-saves-earth-out-now
235888304,YUNG BAE - Bae City Rollaz (w - ИΔΤVИ),3 December 2015,812324,14294,1516,164,"FUTURE FUNK, YUNG BAE, DALLAS COTTON",https://soundcloud.com/groove_collective/yung-bae-bae-city-rollaz-w-v
350669140,Dai 1 ka: Kaiwa,4 November 2017,55670,166,17,0,Aprendizaje,https://soundcloud.com/unagibun/dai-1-ka-kaiwa
350669116,Dai 1 ka: Mondai 1,4 November 2017,37330,107,4,0,Aprendizaje,https://soundcloud.com/unagibun/dai-1-ka-mondai-1
350669098,Dai 1 ka: Mondai 2,4 November 2017,31048,71,3,0,Aprendizaje,https://soundcloud.com/unagibun/dai-1-ka-mondai-2
350669068,Dai 1 ka: Mondai 3,4 November 2017,25416,82,3,1,Aprendizaje,https://soundcloud.com/unagibun/dai-1-ka-mondai-3
350669056,Dai 2 ka: Kaiwa,4 November 2017,17752,74,1,0,Aprendizaje,https://soundcloud.com/unagibun/dai-2-ka-kaiwa
603572766,@Guapdad4000 - Hermes Hotboy FT @YBNALMIGHTYJAY (prod by @musicbydtb),10 April 2019,641122,4299,302,83,"Hip-hop & Rap, Hip Hop, Rap, Trap, Guap, Guapdad, Guapdad 4000, ybn, ybn almighty jay, ybn nah, ybn cordae, Party, slap",https://soundcloud.com/guapdad4000/guapdad-4000-hermes-hotboy-ft-ybn-almighty-jay
709541548,Fountain  [prod.by CashMoneyAp],8 November 2019,5136,100,7,17,"Hip-hop & Rap, cashmoneyap, fountain, klinoo, wav",https://soundcloud.com/klinoo/fountain-prodby-cashmoneyap
708361438,Never Is Enough,8 November 2019,5350540,48168,1266,2166,Hip-hop & Rap,https://soundcloud.com/ianndior/iann-dior-never-is-enough
715056265,Who Needs Love,19 November 2019,33781975,369264,7468,13036,Hip-hop & Rap,https://soundcloud.com/trippie-hippie-2/who-need-love
279817381,【Nightcore】極楽浄土[Gokuraku Jodo],25 August 2016,79470,601,17,4,"Pop, 【Nightcore】極楽浄土[Gokuraku, Jodo]",https://soundcloud.com/kuro0914/nightcoregokuraku-jodo
222850581,【Touhou Vocal】FELT -「New World」,8 September 2015,145120,2152,56,6,"FELT, maika, touhou, touhou vocal, new world, Perfect, Cherry, Blossom",https://soundcloud.com/ryusaki/touhou-vocal-felt-new-world
312228186,Ubiquitous dB - Yuna Nightcore,14 March 2017,23129,186,10,4,,https://soundcloud.com/jin-jie-4/ubiquitous-db-yuna-cv-sayaka-kanda-sword-ar
314097143,Nightcore Break Beat Bark!,23 March 2017,12214,123,6,0,"Nightcore, SAO, Ordinal scale",https://soundcloud.com/slime-tunes-official/nightcore-break-beat-bark
312229189,Nightcore-Longing By Yuna,14 March 2017,117820,931,33,5,,https://soundcloud.com/jin-jie-4/nightcore-longing
374185682,"BlocBoy JB - ""Rover"" [Prod. By Tay Keith]",25 December 2017,8171481,113796,3913,347,,https://soundcloud.com/the_lordd_zavinchi/blocboy-jb-rover-prod-by-tay
71782868,Chief Keef - Hate Being Sober,19 December 2012,8046845,103701,2908,567,,https://soundcloud.com/chuy-7/chief-keef-hate-being-sober
171726834,[KY0UMI] - Tokyo Ghoul OP - unravel (FULL ENGLISH),12 October 2014,6877862,66109,3187,4452,"KY0UMI, Tokyo Ghoul OP, Tokyo Ghoul op, unravel, unravel english",https://soundcloud.com/ky0umi-1/ky0umi-tokyo-ghoul-op-unravel-full-english
175203891,[KY0UMI] - Sword Art Online II ED - Startear (ENGLISH),4 November 2014,347944,3495,205,106,"Sword Art Online II ED, Sword Art Online II Ending, Sword Art Online Startear, Sword Art Online II Startear, Startear, Startear Haruna Luna, Startear Cover, SAO II Ending, SAO II, SAO II ED, SAO II Opening, Sword Art Online II Opening, KY0UMI, Sword Art Online II Ending English",https://soundcloud.com/ky0umi-1/ky0umi-sword-art-online-ii-ed-startear-english
163469007,[KY0UMI] - Oreimo OP - irony (ENGLISH),17 August 2014,103672,844,62,22,"Oreimo, irony, ClariS, irony Claris, KY0UMI, ClariS irony, irony english, Oreimo english, Oreimo OP, Oreimo Opening, Oreimo ClariS",https://soundcloud.com/ky0umi-1/ky0umi-oreimo-op-irony-english
148075325,[KY0UMI] - Puella Magi Madoka Magica - Connect (ENGLISH),6 May 2014,296109,2919,149,93,"Madoka Magica, Puella Magi Madoka Magica, Connect Madoka, KY0UMI, Connect ClariS, Connect Fandub Madoka, Madoka Magica Connect, Madoka Magica OP, Madoka Magica OP english",https://soundcloud.com/ky0umi-1/ky0umi-puella-magi-madoka-magica-connect-english
145975105,[KY0UMI] - Final Fantasy X - Suteki da Ne (Isn't it Wonderful?) ENGLISH,23 April 2014,162332,1764,99,31,"Final Fantasy X, Final Fantasy Suteki da Ne, Suteki da Ne English, Isn't it Wonderful Final Fantasy X, Final Fantasy",https://soundcloud.com/ky0umi-1/ky0umi-final-fantasy-x-suteki-da-ne-isnt-it-wonderful-english
157378429,【ASK & Faneru】Carnival,5 July 2014,15320,181,6,3,"carnival, niconicodouga, niconico, faneru, ASK",https://soundcloud.com/akkarie/ask-fanerucarnival
203681370,Six Trillion Years And Overnight Story (English Cover),3 May 2015,8038,163,14,3,"六兆年と一夜物語, English Cover, Jubyphonic, MarieFD, Vocaloid, Vocaloid Cover, IA, Six trillion years and overni",https://soundcloud.com/marie-fd/six-trillion-years-and-overnight-story-english-cover
148756743,Outer Science [Amatsuki],10 May 2014,353494,4146,148,32,kagepro,https://soundcloud.com/ladon-marks/outer-science-amatsuki
196421628,Gigantic O.T.N - Shoose【歌ってみた】,18 March 2015,74847,910,23,12,shoose,https://soundcloud.com/kurisuteina-san/gigantic-otn-shoose
201551168,Demons - Gakupo,19 April 2015,5697,58,3,1,gakupo,https://soundcloud.com/kowarishuu/demons-gakupo
241051334,Anuel AA - Armao 100pre Andamos,9 January 2016,11908695,134649,3718,417,"Anuel AA, Armao 100pre Andamos, Real Hasta La Muerte, Maybach Musica",https://soundcloud.com/anuel2blea/anuel-aa-armao-100pre-andamos
204724944,"Anuel AA Ft. Jory - Nacimos Pa Morir ""Prod. Masis & Tainy""",10 May 2015,22558823,278375,7301,1396,"Jory, Spiff, SpiffTv, Joryboy, Nacimos pa morir, Tainy, LaIdeinc, MaybachMusica, RealHastaLaMuerte, MMGLatino, MMG, MML, Anuel, AnuelAA",https://soundcloud.com/anuel2blea/anuel-aa-ft-joryboy-nacimos-pa-morir
156067339,"Anuel AA - ""Or Nah"" (Spanish Remix)",26 June 2014,19511668,247874,6142,866,"Anuel, AnuelAA, OrNah, Spanish, Remix, MaybachMusica, MML, HighSociety",https://soundcloud.com/anuel2blea/anuel-aa-or-nah-spanish-version
235033849,Tu Me Enamoraste {Remix},28 November 2015,7980403,94915,4104,180,"laryover, walde, brytiago, almighty, anuel, bryantmyers, trap, spanishrap",https://soundcloud.com/laryover/tu-me-enamoraste-remix
240555241,Bryant Myers ¿Porque Sigues Con El?,6 January 2016,7673717,99523,3086,140,,https://soundcloud.com/bryantmyers/bryant-myers-porque-sigues-con
1086997825,everything will be okay (prod. osias),14 July 2021,5581,204,37,51,"spacecore, spacecore, pop, Electronic, Dubstep, Luvcache , digicore",https://soundcloud.com/luvcache/everything-will-be-okay-prod-osias
955150327,･*:.｡. ✿your sound ✿. .｡.:*(feat.koffing)Prod.Roko Tensei,31 December 2020,7190,194,8,12,,https://soundcloud.com/cyber_milk/your-sound
1016715226,Tears (hyperpop shortmix),26 March 2021,41624,1245,16,38,Hip-hop & Rap,https://soundcloud.com/gtcitpeshak1/tears-hyperpop-shortmix
1139311495,Undercover w/ Riserayss,10 October 2021,17688,809,134,121,Hardwave,https://soundcloud.com/ukowens1/undercover-w-riserayss
941378170,*⑅❤︎·̩͙☽︎‪︎.*·̩͙‬可愛くない私*❤︎·̩͙☽ ⑅ ︎‪︎.(Prod. By MaxOTT),4 December 2020,10550,296,7,12,Hip-hop & Rap,https://soundcloud.com/cyber_milk/jlcvkgpwzl73
